team_id,club_id,team_name,club_name,age_group,conference,league,season
126415,1409,East Coast Surf SC Pre-ECNL B14 ll,East Coast Surf SC Pre-ECNL B14 ll,B2015,New England,Pre-ECNL Boys,2025-26
116317,42,East Meadow SC Pre-ECNL B14,East Meadow SC Pre-ECNL B14,B2015,New England,Pre-ECNL Boys,2025-26
116319,42,East Meadow SC Pre-ECNL B14 II,East Meadow SC Pre-ECNL B14 II,B2015,New England,Pre-ECNL Boys,2025-26
111638,52,FC Stars Pre-ECNL B14 Blue,FC Stars Pre-ECNL B14 Blue,B2015,New England,Pre-ECNL Boys,2025-26
111640,52,FC Stars Pre-ECNL B14 White,FC Stars Pre-ECNL B14 White,B2015,New England,Pre-ECNL Boys,2025-26
117143,431,FSA FC Pre-ECNL B14,FSA FC Pre-ECNL B14,B2015,New England,Pre-ECNL Boys,2025-26
117144,431,FSA FC Pre-ECNL B14 ll,FSA FC Pre-ECNL B14 ll,B2015,New England,Pre-ECNL Boys,2025-26
113918,518,Manhattan SC Pre-ECNL B14 I,Manhattan SC Pre-ECNL B14 I,B2015,New England,Pre-ECNL Boys,2025-26
113919,518,Manhattan SC Pre-ECNL B14 II,Manhattan SC Pre-ECNL B14 II,B2015,New England,Pre-ECNL Boys,2025-26
74378,428,STA Pre-ECNL B14,STA Pre-ECNL B14,B2015,New England,Pre-ECNL Boys,2025-26
87587,428,STA Pre-ECNL B14 ll,STA Pre-ECNL B14 ll,B2015,New England,Pre-ECNL Boys,2025-26
114495,9,SUSA FC Academy Pre-ECNL B14,SUSA FC Academy Pre-ECNL B14,B2015,New England,Pre-ECNL Boys,2025-26
114496,9,SUSA FC Pre-ECNL B14,SUSA FC Pre-ECNL B14,B2015,New England,Pre-ECNL Boys,2025-26
114503,9,SUSA FC Pre-ECNL B14 II,SUSA FC Pre-ECNL B14 II,B2015,New England,Pre-ECNL Boys,2025-26
116958,94,Scorpions SC Pre-ECNL B14,Scorpions SC Pre-ECNL B14,B2015,New England,Pre-ECNL Boys,2025-26
116959,94,Scorpions SC Pre-ECNL B14 ll,Scorpions SC Pre-ECNL B14 ll,B2015,New England,Pre-ECNL Boys,2025-26
113141,116,World Class FC Pre-ECNL B14 I,World Class FC Pre-ECNL B14 I,B2015,New England,Pre-ECNL Boys,2025-26
113142,116,World Class FC Pre-ECNL B14 II,World Class FC Pre-ECNL B14 II,B2015,New England,Pre-ECNL Boys,2025-26
112322,494,Baltimore Celtic Pre-ECNL B14,Baltimore Celtic Pre-ECNL B14,B2015,North Atlantic,Pre-ECNL Boys,2025-26
114706,46,HEX FC Dominion Pre-ECNL B14,HEX FC Dominion Pre-ECNL B14,B2015,North Atlantic,Pre-ECNL Boys,2025-26
112515,451,LVU Rush Pre-ECNL B14,LVU Rush Pre-ECNL B14,B2015,North Atlantic,Pre-ECNL Boys,2025-26
115685,419,Maryland United FC Pre-ECNL B14,Maryland United FC Pre-ECNL B14,B2015,North Atlantic,Pre-ECNL Boys,2025-26
54413,64,Match Fit Surf Pre-ECNL B14,Match Fit Surf Pre-ECNL B14,B2015,North Atlantic,Pre-ECNL Boys,2025-26
112981,4338,PSA Monmouth Pre-ECNL B14,PSA Monmouth Pre-ECNL B14,B2015,North Atlantic,Pre-ECNL Boys,2025-26
114900,79,Penn Fusion SA Pre-ECNL B14,Penn Fusion SA Pre-ECNL B14,B2015,North Atlantic,Pre-ECNL Boys,2025-26
114660,1345,Philadelphia Ukrainian Nationals Pre-ECNL B14,Philadelphia Ukrainian Nationals Pre-ECNL B14,B2015,North Atlantic,Pre-ECNL Boys,2025-26
55365,3405,Pipeline SC Pre-ECNL B14,Pipeline SC Pre-ECNL B14,B2015,North Atlantic,Pre-ECNL Boys,2025-26
115070,1940,Potomac SA Pre-ECNL B14,Potomac SA Pre-ECNL B14,B2015,North Atlantic,Pre-ECNL Boys,2025-26
115028,4355,SJEB FC Pre-ECNL B14,SJEB FC Pre-ECNL B14,B2015,North Atlantic,Pre-ECNL Boys,2025-26
111796,489,Brentwood SC Pre-ECNL B14,Brentwood SC Pre-ECNL B14,B2015,Northeast,Pre-ECNL Boys,2025-26
113772,4349,CFC North Pre-ECNL B14 II,CFC North Pre-ECNL B14 II,B2015,Northeast,Pre-ECNL Boys,2025-26
117925,4220,Eastern FC Pre-ECNL B14,Eastern FC Pre-ECNL B14,B2015,Northeast,Pre-ECNL Boys,2025-26
117380,342,Select North Pre-ECNL B14 I,Select North Pre-ECNL B14 I,B2015,Northeast,Pre-ECNL Boys,2025-26
117108,342,Select Pre-ECNL South B14 I,Select Pre-ECNL South B14 I,B2015,Northeast,Pre-ECNL Boys,2025-26
118600,5327,Westchester Soccer Club Pre-ECNL B14,Westchester Soccer Club Pre-ECNL B14,B2015,Northeast,Pre-ECNL Boys,2025-26
115562,1030,Western United Pioneers Pre-ECNL B14,Western United Pioneers Pre-ECNL B14,B2015,Northeast,Pre-ECNL Boys,2025-26
114181,4342,1974 Newark FC Pre-ECNL B14,1974 Newark FC Pre-ECNL B14,B2015,Northern Cal,Pre-ECNL Boys,2025-26
113204,3065,Association FC Pre-ECNL B14,Association FC Pre-ECNL B14,B2015,Northern Cal,Pre-ECNL Boys,2025-26
104729,1470,COSC Pre-ECNL B14,COSC Pre-ECNL B14,B2015,Northern Cal,Pre-ECNL Boys,2025-26
125866,1425,Davis Legacy Pre-ECNL B14,Davis Legacy Pre-ECNL B14,B2015,Northern Cal,Pre-ECNL Boys,2025-26
112149,4063,El Camino Futbol Club Salinas Pre-ECNL B14,El Camino Futbol Club Salinas Pre-ECNL B14,B2015,Northern Cal,Pre-ECNL Boys,2025-26
117776,3231,Los Gatos United Pre-ECNL B14,Los Gatos United Pre-ECNL B14,B2015,Northern Cal,Pre-ECNL Boys,2025-26
113198,294,MVLA Pre-ECNL B14,MVLA Pre-ECNL B14,B2015,Northern Cal,Pre-ECNL Boys,2025-26
114289,1585,Marin FC Pre-ECNL B14,Marin FC Pre-ECNL B14,B2015,Northern Cal,Pre-ECNL Boys,2025-26
118877,69,Mustang SC Pre-ECNL B14,Mustang SC Pre-ECNL B14,B2015,Northern Cal,Pre-ECNL Boys,2025-26
109540,3054,Placer United Pre-ECNL B14,Placer United Pre-ECNL B14,B2015,Northern Cal,Pre-ECNL Boys,2025-26
110959,2955,River Islands Surf Pre-ECNL B14,River Islands Surf Pre-ECNL B14,B2015,Northern Cal,Pre-ECNL Boys,2025-26
125782,1040,San Francisco Elite Academy Pre-ECNL B14,San Francisco Elite Academy Pre-ECNL B14,B2015,Northern Cal,Pre-ECNL Boys,2025-26
121192,88,San Juan SC Pre-ECNL B14,San Juan SC Pre-ECNL B14,B2015,Northern Cal,Pre-ECNL Boys,2025-26
125796,2548,Santa Clara Sporting Pre-ECNL B14,Santa Clara Sporting Pre-ECNL B14,B2015,Northern Cal,Pre-ECNL Boys,2025-26
112354,91,Santa Rosa United Pre-ECNL B14,Santa Rosa United Pre-ECNL B14,B2015,Northern Cal,Pre-ECNL Boys,2025-26
113356,5124,Elite FC 2017 Boys Pre-ECNL (Chelsea),Elite FC 2017 Boys Pre-ECNL (Chelsea),B2015,Ohio Valley,Pre-ECNL Boys,2025-26
91793,1501,FC Pride Elite Pre-ECNL B17,FC Pride Elite Pre-ECNL B17,B2015,Ohio Valley,Pre-ECNL Boys,2025-26
112554,3650,Mercury Pre-ECNL B17 Graves,Mercury Pre-ECNL B17 Graves,B2015,Ohio Valley,Pre-ECNL Boys,2025-26
112511,75,Ohio Elite SA Pre-ECNL B17,Ohio Elite SA Pre-ECNL B17,B2015,Ohio Valley,Pre-ECNL Boys,2025-26
112456,4041,TFA CINCINNATI B17 Elite,TFA CINCINNATI B17 Elite,B2015,Ohio Valley,Pre-ECNL Boys,2025-26
94852,16,Beach FC (CA) Pre-ECNL B14 I,Beach FC (CA) Pre-ECNL B14 I,B2015,SoCal,Pre-ECNL Boys,2025-26
94853,16,Beach FC (CA) Pre-ECNL B14 II,Beach FC (CA) Pre-ECNL B14 II,B2015,SoCal,Pre-ECNL Boys,2025-26
96565,41,Eagles SC Pre-ECNL B14 I,Eagles SC Pre-ECNL B14 I,B2015,SoCal,Pre-ECNL Boys,2025-26
96566,41,Eagles SC Pre-ECNL B14 II,Eagles SC Pre-ECNL B14 II,B2015,SoCal,Pre-ECNL Boys,2025-26
94794,2289,LA Breakers FC Pre ECNL LB B14 II,LA Breakers FC Pre ECNL LB B14 II,B2015,SoCal,Pre-ECNL Boys,2025-26
94795,2289,LA Breakers FC Pre-ECNL B14 I,LA Breakers FC Pre-ECNL B14 I,B2015,SoCal,Pre-ECNL Boys,2025-26
94594,82,LAFC So Cal Pre ECNL B14 I,LAFC So Cal Pre ECNL B14 I,B2015,SoCal,Pre-ECNL Boys,2025-26
94595,82,LAFC So Cal Pre ECNL B14 II,LAFC So Cal Pre ECNL B14 II,B2015,SoCal,Pre-ECNL Boys,2025-26
95399,61,Legends FC Pre-ECNL B14 I,Legends FC Pre-ECNL B14 I,B2015,SoCal,Pre-ECNL Boys,2025-26
95400,61,Legends FC Pre-ECNL B14 II,Legends FC Pre-ECNL B14 II,B2015,SoCal,Pre-ECNL Boys,2025-26
94872,39,Legends FC San Diego Pre-ECNL B14 I,Legends FC San Diego Pre-ECNL B14 I,B2015,SoCal,Pre-ECNL Boys,2025-26
94873,39,Legends FC San Diego Pre-ECNL B14 II,Legends FC San Diego Pre-ECNL B14 II,B2015,SoCal,Pre-ECNL Boys,2025-26
89279,186,Pateadores PreECNL B14 I,Pateadores PreECNL B14 I,B2015,SoCal,Pre-ECNL Boys,2025-26
89278,186,Pateadores PreECNL B14 II,Pateadores PreECNL B14 II,B2015,SoCal,Pre-ECNL Boys,2025-26
96695,300,Rebels SC Pre-ECNL B14 I,Rebels SC Pre-ECNL B14 I,B2015,SoCal,Pre-ECNL Boys,2025-26
96696,300,Rebels SC Pre-ECNL B14 II,Rebels SC Pre-ECNL B14 II,B2015,SoCal,Pre-ECNL Boys,2025-26
95410,86,SDSC Surf Pre-ECNL B14 I,SDSC Surf Pre-ECNL B14 I,B2015,SoCal,Pre-ECNL Boys,2025-26
95411,86,SDSC Surf Pre-ECNL B14 II,SDSC Surf Pre-ECNL B14 II,B2015,SoCal,Pre-ECNL Boys,2025-26
95000,87,San Diego Surf Pre-ECNL B14 I,San Diego Surf Pre-ECNL B14 I,B2015,SoCal,Pre-ECNL Boys,2025-26
95001,87,San Diego Surf Pre-ECNL B14 II,San Diego Surf Pre-ECNL B14 II,B2015,SoCal,Pre-ECNL Boys,2025-26
94960,96,Slammers FC Pre-ECNL B14 Maroon I,Slammers FC Pre-ECNL B14 Maroon I,B2015,SoCal,Pre-ECNL Boys,2025-26
115067,96,Slammers FC Pre-ECNL B14 White II,Slammers FC Pre-ECNL B14 White II,B2015,SoCal,Pre-ECNL Boys,2025-26
58804,13,Sporting CA USA Pre-ECNL B14 I,Sporting CA USA Pre-ECNL B14 I,B2015,SoCal,Pre-ECNL Boys,2025-26
69723,13,Sporting CA USA Pre-ECNL B14 II,Sporting CA USA Pre-ECNL B14 II,B2015,SoCal,Pre-ECNL Boys,2025-26
95184,113,West Coast FC Pre ECNL B14 II,West Coast FC Pre ECNL B14 II,B2015,SoCal,Pre-ECNL Boys,2025-26
95183,113,West Coast FC Pre-ECNL B14 I,West Coast FC Pre-ECNL B14 I,B2015,SoCal,Pre-ECNL Boys,2025-26
