team_id,club_id,team_name,club_name,age_group,conference,league,season
81321,437,Ohio Premier ECNL RL B13,Ohio Premier ECNL RL B13,B2013,Great Lakes Alliance,ECNL RL Boys,2025-26
109949,3075,Pacesetter Soccer Club ECNL RL B13,Pacesetter Soccer Club ECNL RL B13,B2013,Great Lakes Alliance,ECNL RL Boys,2025-26
82471,538,Pittsburgh Riverhounds ECNL RL B13,Pittsburgh Riverhounds ECNL RL B13,B2013,Great Lakes Alliance,ECNL RL Boys,2025-26
81420,4009,Sporting Columbus ECNL RL B13,Sporting Columbus ECNL RL B13,B2013,Great Lakes Alliance,ECNL RL Boys,2025-26
114230,4563,Steel City FC ECNL RL B13,Steel City FC ECNL RL B13,B2013,Great Lakes Alliance,ECNL RL Boys,2025-26
113540,5184,Team Challenger FC North ECNL RL B13,Team Challenger FC North ECNL RL B13,B2013,Great Lakes Alliance,ECNL RL Boys,2025-26
113460,4460,Upper 90 FC ECNL RL B13,Upper 90 FC ECNL RL B13,B2013,Great Lakes Alliance,ECNL RL Boys,2025-26
115201,343,WNY Flash ECNL RL B13,WNY Flash ECNL RL B13,B2013,Great Lakes Alliance,ECNL RL Boys,2025-26
111533,343,WNY Flash Rochester ECNL RL B13,WNY Flash Rochester ECNL RL B13,B2013,Great Lakes Alliance,ECNL RL Boys,2025-26
115976,4484,Michigan Rangers FC ECNL RL B08/07,Michigan Rangers FC ECNL RL B08/07,B2008/2007,Greater Michigan Alliance,ECNL RL Boys,2025-26
112160,4874,TKO Premier SC ECNL RL B08/07,TKO Premier SC ECNL RL B08/07,B2008/2007,Greater Michigan Alliance,ECNL RL Boys,2025-26
115974,4484,Michigan Rangers FC ECNL RL B09,Michigan Rangers FC ECNL RL B09,B2009,Greater Michigan Alliance,ECNL RL Boys,2025-26
115360,1713,Nationals SC Union ECNL RL GMA B09,Nationals SC Union ECNL RL GMA B09,B2009,Greater Michigan Alliance,ECNL RL Boys,2025-26
112031,4874,TKO Premier SC ECNL RL B09,TKO Premier SC ECNL RL B09,B2009,Greater Michigan Alliance,ECNL RL Boys,2025-26
81148,3712,Liverpool FC IA Michigan Ann Arbor ECNL RL B10,Liverpool FC IA Michigan Ann Arbor ECNL RL B10,B2010,Greater Michigan Alliance,ECNL RL Boys,2025-26
115729,4484,Michigan Rangers FC ECNL RL B10,Michigan Rangers FC ECNL RL B10,B2010,Greater Michigan Alliance,ECNL RL Boys,2025-26
112067,4874,TKO Premier SC ECNL RL B10,TKO Premier SC ECNL RL B10,B2010,Greater Michigan Alliance,ECNL RL Boys,2025-26
118078,4852,Legends FC Michigan - ECNL RL B11,Legends FC Michigan - ECNL RL B11,B2011,Greater Michigan Alliance,ECNL RL Boys,2025-26
100915,1720,Michigan Burn ECNL RL B11,Michigan Burn ECNL RL B11,B2011,Greater Michigan Alliance,ECNL RL Boys,2025-26
112068,4874,TKO Premier SC ECNL RL B11,TKO Premier SC ECNL RL B11,B2011,Greater Michigan Alliance,ECNL RL Boys,2025-26
115019,4858,Detroit City FC West ECNL RL B12,Detroit City FC West ECNL RL B12,B2012,Greater Michigan Alliance,ECNL RL Boys,2025-26
115975,4484,Michigan Rangers FC ECNL RL B12,Michigan Rangers FC ECNL RL B12,B2012,Greater Michigan Alliance,ECNL RL Boys,2025-26
112029,4874,TKO Premier SC ECNL RL B12,TKO Premier SC ECNL RL B12,B2012,Greater Michigan Alliance,ECNL RL Boys,2025-26
110900,4742,Cap City Athletic 1847 ECNL RL B13,Cap City Athletic 1847 ECNL RL B13,B2013,Greater Michigan Alliance,ECNL RL Boys,2025-26
115020,4858,Detroit City FC West ECNL RL B13,Detroit City FC West ECNL RL B13,B2013,Greater Michigan Alliance,ECNL RL Boys,2025-26
116300,4852,Legends FC Michigan ECNL RL B13,Legends FC Michigan ECNL RL B13,B2013,Greater Michigan Alliance,ECNL RL Boys,2025-26
111346,3712,Liverpool FC IA Michigan Ann Arbor ECNL RL B13,Liverpool FC IA Michigan Ann Arbor ECNL RL B13,B2013,Greater Michigan Alliance,ECNL RL Boys,2025-26
110973,5200,Liverpool North Oakland ECNL RL B13,Liverpool North Oakland ECNL RL B13,B2013,Greater Michigan Alliance,ECNL RL Boys,2025-26
111079,1720,Michigan Burn ECNL RL B13,Michigan Burn ECNL RL B13,B2013,Greater Michigan Alliance,ECNL RL Boys,2025-26
115727,4484,Michigan Rangers FC ECNL RL B13,Michigan Rangers FC ECNL RL B13,B2013,Greater Michigan Alliance,ECNL RL Boys,2025-26
115338,1713,Nationals SC Cap Area ECNL RL GMA B13,Nationals SC Cap Area ECNL RL GMA B13,B2013,Greater Michigan Alliance,ECNL RL Boys,2025-26
115356,1713,Nationals SC Union ECNL RL GMA B13,Nationals SC Union ECNL RL GMA B13,B2013,Greater Michigan Alliance,ECNL RL Boys,2025-26
114577,1678,Plymouth Reign SC ECNL RL B13,Plymouth Reign SC ECNL RL B13,B2013,Greater Michigan Alliance,ECNL RL Boys,2025-26
110927,4589,Portage SC ECNL RL B13,Portage SC ECNL RL B13,B2013,Greater Michigan Alliance,ECNL RL Boys,2025-26
112069,4874,TKO Premier SC ECNL RL B13,TKO Premier SC ECNL RL B13,B2013,Greater Michigan Alliance,ECNL RL Boys,2025-26
113843,4319,Coastal Rush ECNL RL B13,Coastal Rush ECNL RL B13,B2013,Gulf Coast,ECNL RL Boys,2025-26
111116,3714,Gulf Coast United FC ECNL RL B13,Gulf Coast United FC ECNL RL B13,B2013,Gulf Coast,ECNL RL Boys,2025-26
114974,5143,Hattiesburg FC ECNL RL B13,Hattiesburg FC ECNL RL B13,B2013,Gulf Coast,ECNL RL Boys,2025-26
113794,5144,LA Krewe Rush ECNL RL B13,LA Krewe Rush ECNL RL B13,B2013,Gulf Coast,ECNL RL Boys,2025-26
111745,5213,Louisiana Fire Soccer Club ECNL RL B13,Louisiana Fire Soccer Club ECNL RL B13,B2013,Gulf Coast,ECNL RL Boys,2025-26
115899,5145,MSC Lakers ECNL RL B13,MSC Lakers ECNL RL B13,B2013,Gulf Coast,ECNL RL Boys,2025-26
116326,5146,Union 10 FC ECNL RL B13,Union 10 FC ECNL RL B13,B2013,Gulf Coast,ECNL RL Boys,2025-26
80891,4315,FC United Iowa ECNL RL B08/07,FC United Iowa ECNL RL B08/07,B2008/2007,Heartland,ECNL RL Boys,2025-26
58214,3615,KC Fusion ECNL RL B08/07,KC Fusion ECNL RL B08/07,B2008/2007,Heartland,ECNL RL Boys,2025-26
80890,4315,FC United Iowa ECNL RL B09,FC United Iowa ECNL RL B09,B2009,Heartland,ECNL RL Boys,2025-26
117256,3486,FC Wichita ECNL RL B09,FC Wichita ECNL RL B09,B2009,Heartland,ECNL RL Boys,2025-26
116237,2330,Kansas City Athletics ECNL RL B09,Kansas City Athletics ECNL RL B09,B2009,Heartland,ECNL RL Boys,2025-26
113539,3480,Union KC Navy ECNL RL B09,Union KC Navy ECNL RL B09,B2009,Heartland,ECNL RL Boys,2025-26
81764,4356,Vision Soccer Academy Premier ECNL RL B09,Vision Soccer Academy Premier ECNL RL B09,B2009,Heartland,ECNL RL Boys,2025-26
81744,373,Gretna Elite Academy ECNL RL B10,Gretna Elite Academy ECNL RL B10,B2010,Heartland,ECNL RL Boys,2025-26
71275,3615,KC Fusion ECNL RL B10,KC Fusion ECNL RL B10,B2010,Heartland,ECNL RL Boys,2025-26
113608,3740,Kansas City Surf ECNL RL B10,Kansas City Surf ECNL RL B10,B2010,Heartland,ECNL RL Boys,2025-26
69103,3480,Union KC Navy ECNL RL B10,Union KC Navy ECNL RL B10,B2010,Heartland,ECNL RL Boys,2025-26
81763,4356,Vision Soccer Academy Premier ECNL RL B10,Vision Soccer Academy Premier ECNL RL B10,B2010,Heartland,ECNL RL Boys,2025-26
80888,4315,FC United Iowa ECNL RL B11,FC United Iowa ECNL RL B11,B2011,Heartland,ECNL RL Boys,2025-26
82027,3615,KC Fusion ECNL RL B11,KC Fusion ECNL RL B11,B2011,Heartland,ECNL RL Boys,2025-26
113607,3740,Kansas City Surf ECNL RL B11,Kansas City Surf ECNL RL B11,B2011,Heartland,ECNL RL Boys,2025-26
116980,5147,St. Louis Stars ECNL RL B11,St. Louis Stars ECNL RL B11,B2011,Heartland,ECNL RL Boys,2025-26
81761,4356,Vision Soccer Academy Premier ECNL RL B11,Vision Soccer Academy Premier ECNL RL B11,B2011,Heartland,ECNL RL Boys,2025-26
92661,4315,FC United Iowa ECNL RL B12,FC United Iowa ECNL RL B12,B2012,Heartland,ECNL RL Boys,2025-26
117261,3486,FC Wichita ECNL RL B12,FC Wichita ECNL RL B12,B2012,Heartland,ECNL RL Boys,2025-26
113605,3740,Kansas City Surf ECNL RL B12,Kansas City Surf ECNL RL B12,B2012,Heartland,ECNL RL Boys,2025-26
96756,3483,Sporting Iowa ECNL RL B12,Sporting Iowa ECNL RL B12,B2012,Heartland,ECNL RL Boys,2025-26
96742,3480,Union KC Navy ECNL RL B12,Union KC Navy ECNL RL B12,B2012,Heartland,ECNL RL Boys,2025-26
84658,4315,FC United Iowa ECNL RL B13,FC United Iowa ECNL RL B13,B2013,Heartland,ECNL RL Boys,2025-26
117262,3486,FC Wichita ECNL RL B13,FC Wichita ECNL RL B13,B2013,Heartland,ECNL RL Boys,2025-26
112745,373,Gretna Elite Academy ECNL RL B13,Gretna Elite Academy ECNL RL B13,B2013,Heartland,ECNL RL Boys,2025-26
114891,3615,KC Fusion ECNL RL B13,KC Fusion ECNL RL B13,B2013,Heartland,ECNL RL Boys,2025-26
116241,2330,Kansas City Athletics ECNL RL B13,Kansas City Athletics ECNL RL B13,B2013,Heartland,ECNL RL Boys,2025-26
113604,3740,Kansas City Surf ECNL RL B13,Kansas City Surf ECNL RL B13,B2013,Heartland,ECNL RL Boys,2025-26
117047,3696,Kansas Rush ECNL RL B13,Kansas Rush ECNL RL B13,B2013,Heartland,ECNL RL Boys,2025-26
114055,1730,Missouri Rush ECNL RL B13,Missouri Rush ECNL RL B13,B2013,Heartland,ECNL RL Boys,2025-26
117750,3483,Sporting Iowa ECNL RL B13,Sporting Iowa ECNL RL B13,B2013,Heartland,ECNL RL Boys,2025-26
117185,1726,Sporting Nebraska FC ECNL RL B13,Sporting Nebraska FC ECNL RL B13,B2013,Heartland,ECNL RL Boys,2025-26
116978,5147,St. Louis Stars ECNL RL B13,St. Louis Stars ECNL RL B13,B2013,Heartland,ECNL RL Boys,2025-26
111683,3480,Union KC Navy ECNL RL B13,Union KC Navy ECNL RL B13,B2013,Heartland,ECNL RL Boys,2025-26
111684,3480,Union KC Red ECNL RL B13,Union KC Red ECNL RL B13,B2013,Heartland,ECNL RL Boys,2025-26
113962,4356,Vision Soccer Academy Premier ECNL RL B13,Vision Soccer Academy Premier ECNL RL B13,B2013,Heartland,ECNL RL Boys,2025-26
117353,1354,Tennessee SC ECNL RL B08/07,Tennessee SC ECNL RL B08/07,B2008/2007,Mid-America,ECNL RL Boys,2025-26
102351,4565,Tennessee United ECNL RL B08/07,Tennessee United ECNL RL B08/07,B2008/2007,Mid-America,ECNL RL Boys,2025-26
112531,18,Alabama FC Huntsville ECNL RL B09,Alabama FC Huntsville ECNL RL B09,B2009,Mid-America,ECNL RL Boys,2025-26
117354,1354,Tennessee SC ECNL RL B09,Tennessee SC ECNL RL B09,B2009,Mid-America,ECNL RL Boys,2025-26
117455,1354,Tennessee SC Murfreesboro ECNL RL B09,Tennessee SC Murfreesboro ECNL RL B09,B2009,Mid-America,ECNL RL Boys,2025-26
69020,18,Alabama FC ECNL RL B10,Alabama FC ECNL RL B10,B2010,Mid-America,ECNL RL Boys,2025-26
112533,18,Alabama FC Huntsville ECNL RL B10,Alabama FC Huntsville ECNL RL B10,B2010,Mid-America,ECNL RL Boys,2025-26
115166,4565,Tennessee United ECNL RL B10,Tennessee United ECNL RL B10,B2010,Mid-America,ECNL RL Boys,2025-26
81752,18,Alabama FC ECNL RL B11,Alabama FC ECNL RL B11,B2011,Mid-America,ECNL RL Boys,2025-26
117356,1354,Tennessee SC ECNL RL B11,Tennessee SC ECNL RL B11,B2011,Mid-America,ECNL RL Boys,2025-26
115167,4565,Tennessee United ECNL RL B11,Tennessee United ECNL RL B11,B2011,Mid-America,ECNL RL Boys,2025-26
94975,18,Alabama FC ECNL RL B12,Alabama FC ECNL RL B12,B2012,Mid-America,ECNL RL Boys,2025-26
112538,18,Alabama FC Huntsville ECNL RL B12,Alabama FC Huntsville ECNL RL B12,B2012,Mid-America,ECNL RL Boys,2025-26
115168,4565,Tennessee United ECNL RL B12,Tennessee United ECNL RL B12,B2012,Mid-America,ECNL RL Boys,2025-26
112306,18,Alabama FC ECNL RL B13,Alabama FC ECNL RL B13,B2013,Mid-America,ECNL RL Boys,2025-26
112541,18,Alabama FC Huntsville ECNL RL B13,Alabama FC Huntsville ECNL RL B13,B2013,Mid-America,ECNL RL Boys,2025-26
96441,3232,Chattanooga Red Wolves SC ECNL RL B13,Chattanooga Red Wolves SC ECNL RL B13,B2013,Mid-America,ECNL RL Boys,2025-26
112681,3589,Germantown Legends ECNL RL B13,Germantown Legends ECNL RL B13,B2013,Mid-America,ECNL RL Boys,2025-26
113739,2235,Lobos Rush ECNL RL B13,Lobos Rush ECNL RL B13,B2013,Mid-America,ECNL RL Boys,2025-26
110357,4327,Mississippi Rush United ECNL RL B13,Mississippi Rush United ECNL RL B13,B2013,Mid-America,ECNL RL Boys,2025-26
117358,1354,Tennessee SC ECNL RL B13,Tennessee SC ECNL RL B13,B2013,Mid-America,ECNL RL Boys,2025-26
117743,1354,Tennessee SC Murfreesboro ECNL RL B13,Tennessee SC Murfreesboro ECNL RL B13,B2013,Mid-America,ECNL RL Boys,2025-26
115169,4565,Tennessee United ECNL RL B13,Tennessee United ECNL RL B13,B2013,Mid-America,ECNL RL Boys,2025-26
117456,4569,Tupelo FC ECNL RL B13,Tupelo FC ECNL RL B13,B2013,Mid-America,ECNL RL Boys,2025-26
81263,2106,Chicago Magic ECNL RL B08/07,Chicago Magic ECNL RL B08/07,B2008/2007,Midwest,ECNL RL Boys,2025-26
117285,893,St Croix Soccer Club ECNL RL B08/07,St Croix Soccer Club ECNL RL B08/07,B2008/2007,Midwest,ECNL RL Boys,2025-26
81262,2106,Chicago Magic ECNL RL B09,Chicago Magic ECNL RL B09,B2009,Midwest,ECNL RL Boys,2025-26
117284,893,St Croix Soccer Club ECNL RL B09,St Croix Soccer Club ECNL RL B09,B2009,Midwest,ECNL RL Boys,2025-26
81261,2106,Chicago Magic ECNL RL B10,Chicago Magic ECNL RL B10,B2010,Midwest,ECNL RL Boys,2025-26
80833,2257,Indiana Elite FC ECNL RL B10,Indiana Elite FC ECNL RL B10,B2010,Midwest,ECNL RL Boys,2025-26
80843,2257,Indiana Elite FC ECNL RL B11,Indiana Elite FC ECNL RL B11,B2011,Midwest,ECNL RL Boys,2025-26
81223,2017,Rockford Raptors ECNL RL B11,Rockford Raptors ECNL RL B11,B2011,Midwest,ECNL RL Boys,2025-26
77720,2167,Chicago Inter Soccer ECNL RL B12,Chicago Inter Soccer ECNL RL B12,B2012,Midwest,ECNL RL Boys,2025-26
94375,2257,Indiana Elite FC ECNL RL B12,Indiana Elite FC ECNL RL B12,B2012,Midwest,ECNL RL Boys,2025-26
117711,2167,Chicago Inter Soccer ECNL RL B13,Chicago Inter Soccer ECNL RL B13,B2013,Midwest,ECNL RL Boys,2025-26
117451,2106,Chicago Magic ECNL RL B13,Chicago Magic ECNL RL B13,B2013,Midwest,ECNL RL Boys,2025-26
113574,1797,FC WISCONSIN ECNL RL B13,FC WISCONSIN ECNL RL B13,B2013,Midwest,ECNL RL Boys,2025-26
116594,2257,Indiana Elite FC ECNL RL B13,Indiana Elite FC ECNL RL B13,B2013,Midwest,ECNL RL Boys,2025-26
117427,67,Minnesota Thunder ECNL RL B13,Minnesota Thunder ECNL RL B13,B2013,Midwest,ECNL RL Boys,2025-26
116230,2017,Rockford Raptors ECNL RL B13,Rockford Raptors ECNL RL B13,B2013,Midwest,ECNL RL Boys,2025-26
117280,893,St Croix Soccer Club ECNL RL B13,St Croix Soccer Club ECNL RL B13,B2013,Midwest,ECNL RL Boys,2025-26
116015,4368,El Paso Locomotive Youth Soccer Club ECNL RL B08,El Paso Locomotive Youth Soccer Club ECNL RL B08,B2008/2007,Mountain,ECNL RL Boys,2025-26
112807,107,NUU Avalanche ECNL RL B08/07,NUU Avalanche ECNL RL B08/07,B2008/2007,Mountain,ECNL RL Boys,2025-26
72314,81,Real Colorado Athletico ECNL RL B08/07,Real Colorado Athletico ECNL RL B08/07,B2008/2007,Mountain,ECNL RL Boys,2025-26
111377,1560,NM Rapids ECNL RL B09,NM Rapids ECNL RL B09,B2009,Mountain,ECNL RL Boys,2025-26
116399,5137,PlayMaker Futbol Academy ECNL RL B09,PlayMaker Futbol Academy ECNL RL B09,B2009,Mountain,ECNL RL Boys,2025-26
81632,2335,Pride SC ECNL RL B09,Pride SC ECNL RL B09,B2009,Mountain,ECNL RL Boys,2025-26
81509,81,Real Colorado Athletico ECNL RL B09,Real Colorado Athletico ECNL RL B09,B2009,Mountain,ECNL RL Boys,2025-26
113319,81,Real Colorado North National ECNL RL B09,Real Colorado North National ECNL RL B09,B2009,Mountain,ECNL RL Boys,2025-26
113619,107,Utah Avalanche ECNL RL B09,Utah Avalanche ECNL RL B09,B2009,Mountain,ECNL RL Boys,2025-26
112386,1936,CCV Stars ECNL RL B10,CCV Stars ECNL RL B10,B2010,Mountain,ECNL RL Boys,2025-26
62861,3639,Colorado EDGE ECNL RL B10,Colorado EDGE ECNL RL B10,B2010,Mountain,ECNL RL Boys,2025-26
117311,29,Colorado Rapids South ECNL RL B10,Colorado Rapids South ECNL RL B10,B2010,Mountain,ECNL RL Boys,2025-26
116428,5137,PlayMaker Futbol Academy ECNL RL B10,PlayMaker Futbol Academy ECNL RL B10,B2010,Mountain,ECNL RL Boys,2025-26
113322,81,Real Colorado North National ECNL RL B10,Real Colorado North National ECNL RL B10,B2010,Mountain,ECNL RL Boys,2025-26
113620,107,Utah Avalanche ECNL RL B10,Utah Avalanche ECNL RL B10,B2010,Mountain,ECNL RL Boys,2025-26
111801,592,Arizona Arsenal ECNL RL B11,Arizona Arsenal ECNL RL B11,B2011,Mountain,ECNL RL Boys,2025-26
82397,2232,Arsenal Colorado ECNL RL B11,Arsenal Colorado ECNL RL B11,B2011,Mountain,ECNL RL Boys,2025-26
117312,29,Colorado Rapids South ECNL RL B11,Colorado Rapids South ECNL RL B11,B2011,Mountain,ECNL RL Boys,2025-26
116430,5137,PlayMaker Futbol Academy ECNL RL B11,PlayMaker Futbol Academy ECNL RL B11,B2011,Mountain,ECNL RL Boys,2025-26
95151,81,Real Colorado Athletico ECNL RL B11,Real Colorado Athletico ECNL RL B11,B2011,Mountain,ECNL RL Boys,2025-26
110665,4179,Utah Surf ECNL RL B11,Utah Surf ECNL RL B11,B2011,Mountain,ECNL RL Boys,2025-26
94778,2232,Arsenal Colorado ECNL RL B12,Arsenal Colorado ECNL RL B12,B2012,Mountain,ECNL RL Boys,2025-26
117313,29,Colorado Rapids South ECNL RL B12,Colorado Rapids South ECNL RL B12,B2012,Mountain,ECNL RL Boys,2025-26
82295,3998,FC Arizona ECNL RL B12,FC Arizona ECNL RL B12,B2012,Mountain,ECNL RL Boys,2025-26
111381,1560,NM Rapids ECNL RL B12,NM Rapids ECNL RL B12,B2012,Mountain,ECNL RL Boys,2025-26
116431,5137,PlayMaker Futbol Academy ECNL RL B12,PlayMaker Futbol Academy ECNL RL B12,B2012,Mountain,ECNL RL Boys,2025-26
113323,81,Real Colorado North National ECNL RL B12,Real Colorado North National ECNL RL B12,B2012,Mountain,ECNL RL Boys,2025-26
111803,592,Arizona Arsenal ECNL RL B13,Arizona Arsenal ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
111486,2232,Arsenal Colorado ECNL RL B13,Arsenal Colorado ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
112388,1936,CCV Stars ECNL RL B13,CCV Stars ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
112856,3639,Colorado EDGE SC ECNL RL B13,Colorado EDGE SC ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
112601,29,Colorado Rapids North ECNL RL B13,Colorado Rapids North ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
117314,29,Colorado Rapids South ECNL RL B13,Colorado Rapids South ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
112016,28,Colorado Rush Academy Blue ECNL RL B13,Colorado Rush Academy Blue ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
116011,4368,El Paso Locomotive ECNL RL B13,El Paso Locomotive ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
96027,3998,FC Arizona ECNL RL B13,FC Arizona ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
117542,1760,La Roca FC ECNL RL B13,La Roca FC ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
111382,1560,NM Rapids ECNL RL B13,NM Rapids ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
112802,107,NUU Avalanche ECNL RL B13,NUU Avalanche ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
105393,5137,Playmaker Futbol Academy ECNL RL B13,Playmaker Futbol Academy ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
111976,2335,Pride SC ECNL RL B13,Pride SC ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
113307,81,Real Colorado Athletico ECNL RL B13,Real Colorado Athletico ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
113320,81,Real Colorado North National ECNL RL B13,Real Colorado North National ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
113624,107,Utah Avalanche ECNL RL B13,Utah Avalanche ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
110667,4179,Utah Surf ECNL RL B13,Utah Surf ECNL RL B13,B2013,Mountain,ECNL RL Boys,2025-26
68934,47,FC Dallas Red ECNL RL NTX B08/07,FC Dallas Red ECNL RL NTX B08/07,B2008/2007,NTX,ECNL RL Boys,2025-26
81932,36,Sting ECNL RL NTX B08/07 Pitcock,Sting ECNL RL NTX B08/07 Pitcock,B2008/2007,NTX,ECNL RL Boys,2025-26
72342,4068,Avanti SA Grey ECNL RL NTX B09,Avanti SA Grey ECNL RL NTX B09,B2009,NTX,ECNL RL Boys,2025-26
69801,47,FC Dallas Navy ECNL RL NTX B09,FC Dallas Navy ECNL RL NTX B09,B2009,NTX,ECNL RL Boys,2025-26
82538,3694,Kernow Storm FC ECNL RL NTX B09,Kernow Storm FC ECNL RL NTX B09,B2009,NTX,ECNL RL Boys,2025-26
69133,2738,Atletico Dallas Youth ECNL RL NTX B10,Atletico Dallas Youth ECNL RL NTX B10,B2010,NTX,ECNL RL Boys,2025-26
69794,4068,Avanti SA Blue ECNL RL NTX B10,Avanti SA Blue ECNL RL NTX B10,B2010,NTX,ECNL RL Boys,2025-26
68880,3717,NTX Celtic FC ECNL RL NTX B10,NTX Celtic FC ECNL RL NTX B10,B2010,NTX,ECNL RL Boys,2025-26
70305,4068,Avanti SA Blue ECNL RL NTX B11,Avanti SA Blue ECNL RL NTX B11,B2011,NTX,ECNL RL Boys,2025-26
82089,47,FC Dallas Red ECNL RL NTX B11,FC Dallas Red ECNL RL NTX B11,B2011,NTX,ECNL RL Boys,2025-26
68587,2127,Fever United FC ECNL RL NTX B11,Fever United FC ECNL RL NTX B11,B2011,NTX,ECNL RL Boys,2025-26
96722,2738,Atletico Dallas Youth ECNL RL NTX B12,Atletico Dallas Youth ECNL RL NTX B12,B2012,NTX,ECNL RL Boys,2025-26
114035,35,DKSC WHITE ECNL RL NTX B12,DKSC WHITE ECNL RL NTX B12,B2012,NTX,ECNL RL Boys,2025-26
69611,47,FC Dallas Blue ECNL RL NTX B12,FC Dallas Blue ECNL RL NTX B12,B2012,NTX,ECNL RL Boys,2025-26
76769,2738,Atletico Dallas Youth ECNL RL NTX B13,Atletico Dallas Youth ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
116777,2738,Atl̩tico Dallas Youth Blue ECNL RL NTX B13,Atl̩tico Dallas Youth Blue ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
95829,4068,Avanti SA Blue ECNL RL NTX B13,Avanti SA Blue ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
81581,4068,Avanti SA White ECNL RL NTX B13,Avanti SA White ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
96880,1771,BVBIA Black ECNL RL NTX B13,BVBIA Black ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
112990,1771,BVBIA Yellow ECNL RL NTX B13,BVBIA Yellow ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
102936,35,DKSC ECNL RL NTX B13,DKSC ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
114026,35,DKSC WHITE ECNL RL NTX B13,DKSC WHITE ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
116135,37,Dallas Texans ECNL RL NTX B13,Dallas Texans ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
116136,37,Dallas Texans Red ECNL RL NTX B13,Dallas Texans Red ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
82309,47,FC Dallas Blue ECNL RL NTX B13,FC Dallas Blue ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
82311,47,FC Dallas ECNL RL NTX B13,FC Dallas ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
82310,47,FC Dallas Navy ECNL RL NTX B13,FC Dallas Navy ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
117302,47,FC Dallas North ECNL RL NTX B13,FC Dallas North ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
116039,47,FC Dallas Red ECNL RL NTX B13,FC Dallas Red ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
82313,47,FC Dallas White ECNL RL NTX B13,FC Dallas White ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
80984,2127,Fever United FC ECNL RL NTX B13,Fever United FC ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
98192,3694,Kernow Storm FC ECNL RL NTX B13,Kernow Storm FC ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
115809,3717,NTX Celtic FC ECNL RL NTX B13,NTX Celtic FC ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
59396,101,SOLAR BLUE ECNL RL NTX B13,SOLAR BLUE ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
82604,101,SOLAR RED ECNL RL NTX B13,SOLAR RED ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
83029,101,SOLAR WHITE ECNL RL NTX B13,SOLAR WHITE ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
115799,36,Sting Brave ECNL RL NTX B13,Sting Brave ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
111043,36,Sting ECNL RL NTX B13,Sting ECNL RL NTX B13,B2013,NTX,ECNL RL Boys,2025-26
57883,431,FSA FC ECNL RL B08/07,FSA FC ECNL RL B08/07,B2008/2007,New England,ECNL RL Boys,2025-26
60048,428,STA ECNL RL B08/07,STA ECNL RL B08/07,B2008/2007,New England,ECNL RL Boys,2025-26
57867,52,FC Stars ECNL RL B09,FC Stars ECNL RL B09,B2009,New England,ECNL RL Boys,2025-26
57881,431,FSA FC ECNL RL B09,FSA FC ECNL RL B09,B2009,New England,ECNL RL Boys,2025-26
